cell_id,orientations,mean_responses,sem_responses,fit_params,r_squared,osi
429,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[3.4404721  2.1470299  3.6312978  1.1114666  0.6411257  0.3703065
 6.7797117  8.1847105  8.1113205  3.7848237  2.58453    2.3926806
 0.6114726  0.56153876 0.44087887 3.3960972  7.9433985  6.8099446 ]","[0.75802532 0.26531386 1.04818496 0.46280578 0.20871996 0.05823515
 1.06440441 0.79554478 0.48278355 0.36236149 0.67280768 0.62379355
 0.14293012 0.22825736 0.13328506 0.83202701 0.61796624 0.48456455]","{'amplitude': 14.197435482400286, 'preferred_orientation': 147.65414179472137, 'sigma': 20.22351538919393, 'offset': 1.621892335954275}",0.8175295794791502,0.6862477928300043
432,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[2.1229968  2.2957134  0.65606993 0.39955395 0.41035876 0.6796891
 0.40278202 0.27645564 0.5057148  2.1879513  3.345745   0.6612977
 0.32439202 0.34796238 0.50660324 0.33289945 0.36707646 0.4154581 ]","[0.5882093  0.85455171 0.16700692 0.07683446 0.07607679 0.1312194
 0.07970285 0.03577306 0.06520048 0.9197496  0.94828049 0.19001652
 0.05080187 0.08303245 0.08077772 0.04282686 0.11040165 0.07739984]","{'amplitude': 5.79204675957895, 'preferred_orientation': 192.49594899434996, 'sigma': 12.448696298279899, 'offset': 0.4057983273971624}",0.9524971331203143,0.781100369712379
433,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.43498755 0.38085157 0.63632196 0.6716947  4.4604836  0.6894245
 0.55697393 0.53533995 0.62389183 0.55359334 0.58706945 0.77340627
 0.9602046  3.5530457  0.7815043  0.57292306 0.540841   0.68145436]","[0.07041508 0.06977525 0.13194689 0.15023744 0.54185573 0.06542258
 0.07360448 0.12812266 0.13240006 0.09114895 0.15042708 0.23893797
 0.19295835 0.76139437 0.13759244 0.08543617 0.08413079 0.13479549]","{'amplitude': 6.891780542659255, 'preferred_orientation': 79.2934512029883, 'sigma': 8.377183590686444, 'offset': 0.5731024831897236}",0.9726696571984408,0.7503960812992043
435,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.24732873 0.27355635 0.28808102 0.5018792  0.30175877 0.3483786
 3.3560872  2.7390938  0.9858429  0.20954347 0.31949526 0.34102005
 0.38810843 0.33725917 0.60554314 3.3981237  3.2743278  1.0008214 ]","[0.07363364 0.05839981 0.05355208 0.1419289  0.07316712 0.03634695
 0.10761508 0.13797388 0.19741647 0.02643521 0.08242104 0.05569907
 0.03557781 0.06226745 0.09676913 0.1265997  0.08477599 0.13102182]","{'amplitude': 7.37660427260868, 'preferred_orientation': 309.5107759252834, 'sigma': 14.109529865317294, 'offset': 0.32662367697880457}",0.9748175724303627,0.8495358937186599
436,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.27934653 0.2676563  0.49444488 0.42987764 0.3204118  0.23559733
 1.4721297  0.28375614 0.35080618 0.32582128 0.34474504 0.4768808
 0.33693954 0.2723884  0.4231771  3.2248883  0.5720711  0.3144551 ]","[0.02816977 0.05285074 0.07763019 0.04659959 0.05068647 0.0369174
 0.41053601 0.0555778  0.03371555 0.03959282 0.04100861 0.03030501
 0.02962781 0.03970705 0.07387171 0.6569388  0.09636599 0.04698132]","{'amplitude': 8.101017577108651, 'preferred_orientation': 305.95399918872835, 'sigma': 5.012477248522277, 'offset': 0.34803872495253657}",0.8095100894059591,0.85335198499817
437,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.6857879  0.6116862  0.49205995 0.41389436 0.72253895 3.3345537
 1.9257748  0.51941574 0.6692579  0.43246385 1.3775566  0.54164505
 0.60988545 0.6603983  5.685361   2.4508233  0.68862975 0.72714853]","[0.13505575 0.10085172 0.0851308  0.08023885 0.1086481  0.45494543
 0.28291871 0.03125099 0.07771999 0.08986641 0.58377975 0.04480979
 0.11621762 0.16754474 0.64297213 0.42656071 0.15988739 0.13225324]","{'amplitude': 10.436252591500892, 'preferred_orientation': 286.6360110713223, 'sigma': 8.555381319258183, 'offset': 0.6475328505387411}",0.8860137680112037,0.8011626708212797
440,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[2.5275903  0.74605304 0.66842    0.37476844 0.37474483 0.45929274
 1.261954   0.37412405 1.0515687  1.170378   0.5436233  0.23145068
 0.37405378 0.28156906 0.2377249  0.93080336 0.96961135 3.4649956 ]","[0.83035335 0.23926163 0.41367954 0.03858667 0.09881881 0.15356176
 0.85469442 0.05970759 0.20368474 0.40344299 0.15550787 0.05639083
 0.06653444 0.07926634 0.06389835 0.67446055 0.4411581  1.11741478]","{'amplitude': 8.56878385986729, 'preferred_orientation': 348.07874881024964, 'sigma': 5.697476996207243, 'offset': 0.6903831281268862}",0.3614231049511547,0.7562704851525054
441,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[2.9905896  1.2916114  0.4179522  0.3703437  0.65984464 0.48491487
 0.42162997 1.5713092  3.0557494  2.618442   0.9536517  0.31682163
 0.40887114 0.41902944 0.54372084 0.31564963 2.5901423  3.9091222 ]","[0.45036184 0.22834735 0.07220534 0.0524933  0.17982724 0.10227292
 0.05859693 0.17506578 0.51287556 0.44000952 0.25026929 0.06168135
 0.11481197 0.06438454 0.088064   0.05471357 0.44588946 0.55046924]","{'amplitude': 5.785875526345365, 'preferred_orientation': 343.0219929220551, 'sigma': 17.269956399654614, 'offset': 0.7169613885608207}",0.6825221496419919,0.6685983109473035
442,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[2.1770468  0.5239854  0.3904822  0.5379126  0.71831393 0.59896314
 0.95653564 2.0523024  1.7990463  1.2356888  0.45734724 0.30024397
 0.7991472  0.39921096 0.63669515 1.9918079  4.6974835  3.7225113 ]","[0.77539032 0.04802269 0.20654841 0.09719687 0.13210158 0.10718328
 0.18966626 0.33603636 0.49231915 0.14014164 0.10918691 0.04748271
 0.27757396 0.08620673 0.1011239  0.54298683 0.68107958 0.87972628]","{'amplitude': 5.799085761700739, 'preferred_orientation': 326.75466433912044, 'sigma': 16.623794179154356, 'offset': 0.6845720781237729}",0.6641126270263515,0.6792582246426873
445,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.57944787 0.34583768 0.46022868 0.6017755  0.9581847  0.4556867
 0.34265348 0.78787005 1.4533901  1.5959986  0.7464353  0.4588319
 0.437583   0.5931436  0.27215847 0.38640535 0.4585056  3.160181  ]","[0.12113375 0.05379078 0.08329682 0.07747552 0.30255507 0.05904515
 0.11084237 0.24718132 0.25211185 0.32390447 0.19650106 0.09935528
 0.06028364 0.10506812 0.06593869 0.07353002 0.07079993 1.26471448]","{'amplitude': 4.2814966597054696, 'preferred_orientation': 346.81105072851875, 'sigma': 11.515117566691872, 'offset': 0.5038592047246822}",0.7678196905430084,0.6799336016892673
448,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[ 0.79717875  0.63739556  1.2524514   0.7902523   0.78014964  0.7549335
  6.4960365   9.369333    3.7490537   0.56625366  0.9359947   0.9184289
  1.1275799   1.0406426   0.76062703  4.6447315  10.214077    3.0143175 ]","[0.17259303 0.11158394 0.1805932  0.18307571 0.20372366 0.15768149
 0.91484607 0.36193416 0.36769762 0.04462062 0.16372603 0.15895498
 0.09293791 0.18273278 0.23401007 0.3682505  0.36019207 0.39669587]","{'amplitude': 18.51339607180439, 'preferred_orientation': 316.78103012778644, 'sigma': 14.326484542302294, 'offset': 0.8169154496198711}",0.9800724006155739,0.8499768968885617
451,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.48609406 0.4928093  0.64203596 2.0337036  5.158325   0.9152689
 0.8009683  0.48398137 0.38574392 0.8467028  0.46965176 0.48850662
 1.6507071  3.9217489  0.5906957  0.3799482  0.27121395 0.44526798]","[0.05876825 0.07379836 0.20986924 0.34820169 0.45448359 0.26242499
 0.52751025 0.13035305 0.06029792 0.1221984  0.04595736 0.13445837
 0.160226   0.68339311 0.14209429 0.27665063 0.04163791 0.09209341]","{'amplitude': 8.835781441175161, 'preferred_orientation': 75.64660104828853, 'sigma': 10.094182096513537, 'offset': 0.5141956335670991}",0.9603324957196817,0.8111755378343195
453,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.7964156  1.5513028  1.2144542  0.40301624 0.3845706  0.4649232
 0.30654156 0.18269338 0.29908615 0.24743387 0.36793762 0.28747147
 0.22168624 0.31279874 0.45252573 0.25143623 0.27681386 0.45667076]","[0.27432758 0.80754879 0.51259132 0.06433215 0.03542294 0.09639917
 0.03641616 0.02851176 0.06494046 0.05931149 0.0983965  0.05072276
 0.01398968 0.0542404  0.05575932 0.03740095 0.07075067 0.13264319]","{'amplitude': 1.3479629472515666, 'preferred_orientation': 24.702863174359674, 'sigma': 15.008546292235097, 'offset': 0.33056902438688773}",0.3804517067533638,0.504809817237867
455,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.90482056 2.694048   4.8084745  1.6140304  0.7358192  0.5998189
 0.6685046  0.566914   0.64647067 0.99040985 2.7668734  4.9574575
 1.0304515  0.8334906  0.74619853 1.1158276  0.853544   0.5658561 ]","[0.14186457 0.61929277 1.28922085 0.56179342 0.09855475 0.12238037
 0.11362128 0.0926674  0.10023862 0.2661403  0.91568445 1.28323903
 0.06919044 0.21373672 0.07445472 0.53300557 0.17771678 0.06800397]","{'amplitude': 8.84468081242097, 'preferred_orientation': 215.4309188663001, 'sigma': 12.20946605338377, 'offset': 0.7534684627385723}",0.9853750429921102,0.7458481293435308
457,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.9455744  1.9536567  0.85011464 0.63016456 0.47042057 0.6374007
 0.71341085 0.69998276 1.0874405  2.5527282  3.0021787  2.1038306
 0.30195037 0.25749636 0.27856886 0.17321864 0.4867843  0.9895137 ]","[0.39129703 0.45559875 0.19367373 0.32122821 0.2915657  0.26518784
 0.37415152 0.28214803 0.30956287 0.56521141 0.93400771 0.45628819
 0.04690103 0.08142043 0.0535849  0.05624627 0.1379184  0.12871944]","{'amplitude': 4.28452110521061, 'preferred_orientation': 192.87291048233968, 'sigma': 20.71239790401879, 'offset': 0.4837249011037136}",0.8260287739326554,0.6888014956175953
462,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[2.3347297  0.47165745 0.3354407  0.29209834 0.6001736  0.24688026
 0.21304522 0.46752688 0.74807185 0.957044   0.5122803  0.3156697
 0.47387165 0.42267072 0.3428095  0.3149663  0.26254523 1.8773577 ]","[0.48908623 0.07424289 0.09207355 0.07042038 0.09547798 0.06384037
 0.0603201  0.2303984  0.26587324 0.15692169 0.07505675 0.08964964
 0.17249884 0.06956435 0.05745622 0.04992799 0.02687242 0.52496163]","{'amplitude': 2.767074817411118, 'preferred_orientation': -4.852280715832011, 'sigma': 8.415631607633498, 'offset': 0.4742290562357351}",0.4299530324325005,0.5932847624026506
463,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.7116517  0.46712166 0.6496305  0.5373871  0.44648403 0.23282781
 2.88859    3.7817717  2.850378   0.97160125 0.3807951  0.5194628
 0.44967982 0.29918966 0.2816996  1.4336087  4.408977   4.466386  ]","[0.53528761 0.04391052 0.0681148  0.05041604 0.13604945 0.06792272
 0.61279313 0.80605182 0.41325925 0.19847337 0.08826603 0.07654102
 0.06578552 0.04330577 0.05952839 0.23396765 0.8590095  0.666652  ]","{'amplitude': 7.91247325670017, 'preferred_orientation': 326.3612079462695, 'sigma': 18.31225597009766, 'offset': 0.522490032371296}",0.8761066864350575,0.7910467741522773
464,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.21071504 0.43958315 2.53427    3.4368396  1.6301744  0.49553454
 0.66481996 0.195803   0.3713987  0.23807736 0.345154   2.2596564
 3.4297729  1.3731043  0.48360223 0.6068791  0.3230203  0.29529613]","[0.05563946 0.06908901 0.25983399 0.15309038 0.2649274  0.09778465
 0.10355034 0.02905612 0.07187936 0.04518479 0.09467245 0.2463792
 0.14049948 0.17843286 0.04504036 0.07979683 0.07062007 0.05084312]","{'amplitude': 6.460862879951442, 'preferred_orientation': 56.26919114012434, 'sigma': 16.316805543608353, 'offset': 0.3400678316527539}",0.9791886843541674,0.826076738975927
465,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.3320083  0.5065419  0.70308816 0.61979055 3.4371552  4.541091
 1.346474   0.5884477  0.35898846 0.5227204  0.37818298 0.38922074
 0.3647377  4.5217576  4.8202553  1.6707882  0.8216989  0.25448716]","[0.06910854 0.17189957 0.25529899 0.09854285 0.29106123 0.21777085
 0.26373443 0.13314905 0.0531356  0.10940837 0.12217742 0.07475007
 0.05637597 0.34498595 0.26861923 0.31206108 0.14068589 0.06499485]","{'amplitude': 9.800474033376515, 'preferred_orientation': 272.7368404359775, 'sigma': 14.880126878680374, 'offset': 0.4389164013775115}",0.9696553416859285,0.8480750608305463
466,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[ 9.174044   10.202473    6.486457    1.1110935   0.6869621   1.0981354
  0.86201     0.5978837   4.6242456   9.513111    9.611057    6.6717243
  1.1224786   0.51498723  0.800477    0.36718947  0.6804255   4.872241  ]","[0.7836066  0.25952845 0.66483825 0.32365362 0.20282239 0.36851932
 0.21508719 0.08026329 0.75224909 0.30450481 0.53287883 0.50716007
 0.28023671 0.18796559 0.18918422 0.12676994 0.15657502 0.75580182]","{'amplitude': 19.563675210594667, 'preferred_orientation': 13.242989514765876, 'sigma': 22.34441043204342, 'offset': 1.0035154101520365}",0.9139347111709583,0.8288416125426602
474,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[3.1852355  2.7180562  0.9204692  1.4367268  2.320173   0.4548451
 0.27817717 0.8978703  2.82976    2.6335745  2.0502346  0.8153749
 0.51012444 0.9146683  0.39425927 0.6714535  1.6674887  4.9199033 ]","[0.18789583 0.5430734  0.18540272 0.41760332 0.43663309 0.13257169
 0.14979949 0.27870649 0.59929565 0.42030039 0.30309988 0.20686173
 0.11093349 0.32654868 0.17176867 0.23207279 0.51350793 0.47579257]","{'amplitude': 6.782987107732225, 'preferred_orientation': 347.04601274654135, 'sigma': 9.651986583861925, 'offset': 1.2722322041285679}",0.4835141079693327,0.5713472998809783
479,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.38806212 0.8353291  0.80440414 3.4733162  4.6312475  1.1602522
 0.6643191  0.5476999  0.43180686 0.70899975 0.9899738  1.4776437
 3.246834   6.104725   1.0616999  1.1467366  0.6760477  1.1298637 ]","[0.07273008 0.29150765 0.13819218 0.7624788  1.41346925 0.51408037
 0.1911375  0.09978125 0.06734725 0.16389211 0.49646901 0.35451645
 0.71330709 1.42689757 0.18675191 0.44416503 0.12732611 0.34060434]","{'amplitude': 10.64068690255179, 'preferred_orientation': 253.67724015474707, 'sigma': 11.38894932229191, 'offset': 0.7950487106476544}",0.951247526618981,0.769899279855363
480,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.49697697 1.0843542  0.69566303 1.0172536  4.2799144  7.5232124
 6.8684125  1.6301818  0.4700657  0.518805   1.1198617  0.48350662
 0.7446388  3.1837811  6.404723   6.164381   1.671772   0.7268112 ]","[0.11014757 0.37705822 0.28394018 0.21548777 0.4644283  0.73596009
 0.6808039  0.34821248 0.10975453 0.1459133  0.29026703 0.07491661
 0.0837068  0.52676151 0.58146382 0.61759914 0.3285123  0.06764371]","{'amplitude': 14.172740004624304, 'preferred_orientation': 106.23584193239274, 'sigma': 19.22442101203661, 'offset': 0.6078182609910249}",0.968569221553038,0.8535180761581588
482,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.35697743 0.35499296 0.38575256 0.15623632 0.44622573 2.8468552
 0.7637037  0.23146568 0.28465182 0.25348797 0.3787018  0.26035523
 0.19928639 0.38911277 3.1563883  0.98204744 0.31931427 0.3463233 ]","[0.07678865 0.07904238 0.03086872 0.02059376 0.068732   0.41454612
 0.17480237 0.03997954 0.04312059 0.04828055 0.05158737 0.05147714
 0.03153031 0.02830697 0.45746484 0.22462635 0.04884946 0.06045775]","{'amplitude': 5.7760974436865435, 'preferred_orientation': 283.33650273905874, 'sigma': 9.294346764695069, 'offset': 0.2938264180457472}",0.9895563556874493,0.8309254041820919
483,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[2.8118749  1.23246    0.6706144  0.54832685 0.6174042  0.4004054
 1.9069979  5.2648096  4.0021443  2.452548   1.273895   0.6957933
 0.50562274 0.65362173 0.5608936  1.4119391  6.6843843  4.9807405 ]","[0.45715174 0.32707946 0.05353097 0.0627488  0.08821267 0.05027654
 0.7086411  0.7642687  1.19746842 0.55320613 0.30916494 0.04543256
 0.06390142 0.16473423 0.11309313 0.37587558 0.84973905 0.94283545]","{'amplitude': 11.099314296285673, 'preferred_orientation': 327.1816918518713, 'sigma': 14.282725345001467, 'offset': 0.9560555865302427}",0.8772803061559774,0.7437455688989051
485,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.534835   0.4306754  0.36502147 0.40683252 1.1090622  1.0657873
 0.7333276  0.41805112 0.4722128  0.48513365 0.40766022 0.59790593
 0.32570297 1.1066062  2.162518   0.47566402 0.49070293 0.55851245]","[0.05007837 0.02536737 0.0548658  0.05211527 0.40208743 0.31633652
 0.18758833 0.05083858 0.05710606 0.05092219 0.05653318 0.12501867
 0.05859459 0.35551267 1.39131366 0.06325793 0.04938334 0.04230244]","{'amplitude': 2.608839218814163, 'preferred_orientation': 274.2660576416045, 'sigma': 11.93549784397283, 'offset': 0.458069254601773}",0.7908205272461328,0.587428718245982
488,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[5.1818333  3.5819721  1.2191067  0.27818424 0.29330695 0.30924547
 0.45801413 0.6665598  2.9326043  5.441574   5.0320473  1.1491361
 0.33777112 0.31558454 0.24339905 0.21636349 0.655463   3.0553854 ]","[0.68390321 0.70470728 0.29428476 0.06559811 0.05511891 0.07090241
 0.04923911 0.14038084 0.65107183 0.75157145 0.94537649 0.33196818
 0.05270504 0.03802206 0.02999553 0.04640258 0.08058344 0.38150404]","{'amplitude': 10.062157802302604, 'preferred_orientation': 184.6130982930695, 'sigma': 18.45915186207433, 'offset': 0.5799528220373317}",0.8681548364886319,0.8126358673581802
489,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.0296988  4.1725445  2.334278   0.5372623  0.33636755 0.929371
 0.7494069  0.2419846  0.63109577 1.626821   4.628133   1.9487094
 0.20793742 0.2711114  1.1747334  1.5737622  0.40508544 0.2853932 ]","[0.23493332 1.15680497 0.79935443 0.13370783 0.09369135 0.25447374
 0.19097175 0.09587314 0.24808653 0.50628046 1.79096846 1.22180603
 0.07780082 0.07717453 0.16380882 0.34268083 0.04846942 0.05024618]","{'amplitude': 7.817361292942764, 'preferred_orientation': 202.92617748305625, 'sigma': 12.369877077084427, 'offset': 0.6092190230855646}",0.9158860176342656,0.7623542345642121
491,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[2.6373034  1.8425817  0.89553094 0.6147474  0.8835597  0.80757236
 0.9567778  2.7505085  4.80672    3.191958   1.5658612  0.7702014
 0.51217735 0.4683337  0.4645496  1.2315058  5.30185    5.9518347 ]","[0.49149531 0.74298437 0.4435394  0.18522069 0.1849236  0.15730106
 0.16685674 0.73033762 0.53986851 0.54815272 0.30742693 0.22063593
 0.13463748 0.10883753 0.13132022 0.25582378 1.04971868 0.68902856]","{'amplitude': 9.156222862321723, 'preferred_orientation': 337.64663497483025, 'sigma': 18.052358073256215, 'offset': 0.96489751078668}",0.829917318695574,0.7034643505167053
